time,S,    I    ,    R    ,i rate per Timestep
4.04,3973,27,0,0
4.06,3973,27,0,0
4.08,3973,27,0,0
4.1,3973,27,0,0
4.12,3973,27,0,1
4.14,3972,28,0,0
4.16,3972,28,0,0
4.18,3972,28,0,0
4.2,3972,28,0,0
4.22,3972,28,0,0
4.24,3972,28,0,0
4.26,3972,28,0,0
4.28,3972,28,0,0
4.3,3972,28,0,0
4.32,3972,28,0,0
4.34,3972,28,0,0
4.36,3972,28,0,1
4.38,3971,29,0,0
4.4,3971,29,0,1
4.42,3970,30,0,0
4.44,3970,30,0,0
4.46,3970,30,0,0
4.48,3970,30,0,0
4.5,3970,30,0,0
4.52,3970,30,0,0
4.54,3970,30,0,0
4.56,3970,30,0,1
4.58,3969,31,0,0
4.6,3969,31,0,0
4.62,3969,31,0,0
4.64,3969,31,0,0
4.66,3969,31,0,0
4.68,3969,31,0,0
4.7,3969,31,0,0
4.72,3969,31,0,0
4.74,3969,31,0,0
4.76,3969,31,0,0
4.78,3969,31,0,0
4.8,3969,31,0,0
4.82,3969,31,0,0
4.84,3969,31,0,1
4.86,3968,32,0,0
4.88,3968,32,0,0
4.9,3968,32,0,1
4.92,3967,33,0,0
4.94,3967,33,0,0
4.96,3967,33,0,1
4.98,3966,34,0,1
5,3965,35,0,0
5.02,3965,35,0,1
5.04,3964,36,0,0
5.06,3964,36,0,0
5.08,3964,36,0,0
5.1,3964,36,0,0
5.12,3964,36,0,0
5.14,3964,36,0,0
5.16,3964,36,0,0
5.18,3964,36,0,0
5.2,3964,36,0,0
5.22,3964,36,0,0
5.24,3964,36,0,0
5.26,3964,36,0,0
5.28,3964,36,0,0
5.3,3964,36,0,0
5.32,3964,36,0,1
5.34,3963,37,0,0
5.36,3963,37,0,1
5.38,3962,38,0,0
5.4,3962,38,0,0
5.42,3962,38,0,0
5.44,3962,38,0,2
5.46,3960,40,0,0
5.48,3960,40,0,0
5.5,3960,40,0,0
5.52,3960,40,0,0
5.54,3960,40,0,0
5.56,3960,40,0,1
5.58,3959,41,0,0
5.6,3959,41,0,0
5.62,3959,41,0,0
5.64,3959,41,0,1
5.66,3958,42,0,0
5.68,3958,42,0,0
5.7,3958,42,0,0
5.72,3958,42,0,1
5.74,3957,43,0,1
5.76,3956,44,0,0
5.78,3956,44,0,0
5.8,3956,44,0,0
5.82,3956,44,0,0
5.84,3956,44,0,0
5.86,3956,44,0,0
5.88,3956,44,0,0
5.9,3956,44,0,0
5.92,3956,44,0,0
5.94,3956,44,0,1
5.96,3955,45,0,0
5.98,3955,45,0,0
6,3955,45,0,1
6.02,3954,46,0,0
6.04,3954,46,0,1
6.06,3953,47,0,0
6.08,3953,47,0,1
6.1,3952,48,0,0
6.12,3952,48,0,0
6.14,3952,48,0,0
6.16,3952,48,0,0
6.18,3952,48,0,0
6.2,3952,48,0,0
6.22,3952,48,0,0
6.24,3952,48,0,1
6.26,3951,49,0,0
6.28,3951,49,0,0
6.3,3951,49,0,0
6.32,3951,49,0,0
6.34,3951,49,0,0
6.36,3951,49,0,0
6.38,3951,49,0,0
6.4,3951,49,0,0
6.42,3951,49,0,0
6.44,3951,49,0,2
6.46,3949,51,0,0
6.48,3949,51,0,0
6.5,3949,51,0,0
6.52,3949,51,0,0
6.54,3949,51,0,0
6.56,3949,51,0,0
6.58,3949,51,0,0
6.6,3949,51,0,1
6.62,3948,52,0,0
6.64,3948,52,0,0
6.66,3948,52,0,0
6.68,3948,52,0,1
6.7,3947,53,0,0
6.72,3947,53,0,0
6.74,3947,53,0,0
6.76,3947,53,0,0
6.78,3947,53,0,2
6.8,3945,55,0,0
6.82,3945,55,0,0
6.84,3945,55,0,0
6.86,3945,55,0,0
6.88,3945,55,0,0
6.9,3945,55,0,0
6.92,3945,55,0,1
6.94,3944,56,0,0
6.96,3944,56,0,0
6.98,3944,56,0,0
7,3944,56,0,1
7.02,3943,57,0,0
7.04,3943,57,0,2
7.06,3941,59,0,0
7.08,3941,59,0,0
7.1,3941,59,0,0
7.12,3941,59,0,0
7.14,3941,59,0,1
7.16,3940,60,0,0
7.18,3940,60,0,0
7.2,3940,60,0,0
7.22,3940,60,0,0
7.24,3940,60,0,0
7.26,3940,60,0,0
7.28,3940,60,0,0
7.3,3940,60,0,0
7.32,3940,60,0,1
7.34,3939,61,0,0
7.36,3939,61,0,0
7.38,3939,61,0,1
7.4,3938,62,0,0
7.42,3938,62,0,0
7.44,3938,62,0,0
7.46,3938,62,0,0
7.48,3938,62,0,0
7.5,3938,62,0,1
7.52,3937,63,0,1
7.54,3936,64,0,4
7.56,3932,68,0,0
7.58,3932,68,0,0
7.6,3932,68,0,0
7.62,3932,68,0,1
7.64,3931,69,0,0
7.66,3931,69,0,0
7.68,3931,69,0,0
7.7,3931,69,0,0
7.72,3931,69,0,2
7.74,3929,71,0,0
7.76,3929,71,0,0
7.78,3929,71,0,0
7.8,3929,71,0,1
7.82,3928,72,0,1
7.84,3927,73,0,0
7.86,3927,73,0,0
7.88,3927,73,0,0
7.9,3927,73,0,1
7.92,3926,74,0,0
7.94,3926,74,0,2
7.96,3924,76,0,0
7.98,3924,76,0,0
8,3924,76,0,1
8.02,3923,77,0,0
8.04,3923,77,0,0
8.06,3923,77,0,0
8.08,3923,77,0,0
8.1,3923,77,0,1
8.12,3922,78,0,0
8.14,3922,78,0,1
8.16,3921,79,0,1
8.18,3920,80,0,0
8.2,3920,80,0,0
8.22,3920,80,0,2
8.24,3918,82,0,0
8.26,3918,82,0,0
8.28,3918,82,0,0
8.3,3918,82,0,1
8.32,3917,83,0,1
8.34,3916,84,0,0
8.36,3916,84,0,0
8.38,3916,84,0,0
8.4,3916,84,0,0
8.42,3916,84,0,1
8.44,3915,85,0,1
8.46,3914,86,0,0
8.48,3914,86,0,0
8.5,3914,86,0,0
8.52,3914,86,0,0
8.54,3914,86,0,0
8.56,3914,86,0,0
8.58,3914,86,0,1
8.6,3913,87,0,1
8.62,3912,88,0,0
8.64,3912,88,0,1
8.66,3911,89,0,0
8.68,3911,89,0,0
8.7,3911,89,0,0
8.72,3911,89,0,0
8.74,3911,89,0,0
8.76,3911,89,0,0
8.78,3911,89,0,1
8.8,3910,90,0,0
8.82,3910,90,0,2
8.84,3908,92,0,0
8.86,3908,92,0,0
8.88,3908,92,0,0
8.9,3908,92,0,0
8.92,3908,92,0,0
8.94,3908,92,0,0
8.96,3908,92,0,1
8.98,3907,93,0,0
9,3907,93,0,1
9.02,3906,94,0,0
9.04,3906,94,0,0
9.06,3906,94,0,0
9.08,3906,94,0,0
9.1,3906,94,0,0
9.12,3906,94,0,1
9.14,3905,95,0,0
9.16,3905,95,0,0
9.18,3905,95,0,0
9.2,3905,95,0,1
9.22,3904,96,0,0
9.24,3904,96,0,0
9.26,3904,96,0,0
9.28,3904,96,0,1
9.3,3903,97,0,0
9.32,3903,97,0,2
9.34,3901,99,0,0
9.36,3901,99,0,0
9.38,3901,99,0,0
9.4,3901,99,0,1
9.42,3900,100,0,0
9.44,3900,100,0,0
9.46,3900,100,0,0
9.48,3900,100,0,0
9.5,3900,100,0,1
9.52,3899,101,0,1
9.54,3898,102,0,1
9.56,3897,103,0,3
9.58,3894,106,0,1
9.6,3893,107,0,1
9.62,3892,108,0,0
9.64,3892,108,0,0
9.66,3892,108,0,2
9.68,3890,110,0,0
9.7,3890,110,0,2
9.72,3888,112,0,1
9.74,3887,113,0,0
9.76,3887,113,0,1
9.78,3886,114,0,2
9.8,3884,116,0,1
9.82,3883,117,0,0
9.84,3883,117,0,1
9.86,3882,118,0,2
9.88,3880,120,0,2
9.9,3878,122,0,0
9.92,3878,122,0,0
9.94,3878,122,0,1
9.96,3877,123,0,1
9.98,3876,124,0,0
10,3876,124,0,1
10.02,3875,120,5,0
10.04,3875,120,5,1
10.06,3874,121,5,1
10.08,3873,122,5,1
10.1,3872,123,5,0
10.12,3872,123,5,0
10.14,3872,123,5,1
10.16,3871,124,5,1
10.18,3870,125,5,1
10.2,3869,126,5,0
10.22,3869,126,5,0
10.24,3869,126,5,0
10.26,3869,126,5,2
10.28,3867,128,5,2
10.3,3865,130,5,0
10.32,3865,130,5,2
10.34,3863,132,5,0
10.36,3863,132,5,0
10.38,3863,132,5,0
10.4,3863,132,5,0
10.42,3863,132,5,1
10.44,3862,133,5,0
10.46,3862,133,5,0
10.48,3862,133,5,1
10.5,3861,134,5,0
10.52,3861,134,5,0
10.54,3861,134,5,0
10.56,3861,134,5,0
10.58,3861,134,5,1
10.6,3860,135,5,1
10.62,3859,136,5,2
10.64,3857,138,5,0
10.66,3857,138,5,0
10.68,3857,138,5,3
10.7,3854,141,5,1
10.72,3853,142,5,0
10.74,3853,142,5,0
10.76,3853,142,5,0
10.78,3853,142,5,1
10.8,3852,143,5,1
10.82,3851,144,5,0
10.84,3851,144,5,1
10.86,3850,145,5,3
10.88,3847,148,5,1
10.9,3846,149,5,1
10.92,3845,150,5,1
10.94,3844,151,5,0
10.96,3844,151,5,0
10.98,3844,151,5,1
11,3843,152,5,1
11.02,3842,152,6,1
11.04,3841,153,6,0
11.06,3841,153,6,1
11.08,3840,154,6,2
11.1,3838,156,6,1
11.12,3837,157,6,1
11.14,3836,158,6,1
11.16,3835,159,6,0
11.18,3835,159,6,1
11.2,3834,160,6,0
11.22,3834,160,6,1
11.24,3833,161,6,1
11.26,3832,162,6,1
11.28,3831,161,8,3
11.3,3828,164,8,3
11.32,3825,166,9,0
11.34,3825,166,9,3
11.36,3822,168,10,1
11.38,3821,169,10,0
11.4,3821,169,10,0
11.42,3821,169,10,1
11.44,3820,170,10,0
11.46,3820,168,12,1
11.48,3819,168,13,2
11.5,3817,169,14,0
11.52,3817,169,14,1
11.54,3816,170,14,0
11.56,3816,170,14,3
11.58,3813,173,14,3
11.6,3810,175,15,0
11.62,3810,175,15,0
11.64,3810,175,15,0
11.66,3810,175,15,1
11.68,3809,176,15,3
11.7,3806,179,15,1
11.72,3805,180,15,0
11.74,3805,180,15,0
11.76,3805,180,15,0
11.78,3805,180,15,1
11.8,3804,180,16,0
11.82,3804,180,16,1
11.84,3803,181,16,2
11.86,3801,183,16,1
11.88,3800,184,16,0
11.9,3800,184,16,4
11.92,3796,188,16,1
11.94,3795,187,18,1
11.96,3794,187,19,0
11.98,3794,187,19,1
12,3793,188,19,1
12.02,3792,189,19,3
12.04,3789,192,19,0
12.06,3789,192,19,1
12.08,3788,193,19,2
12.1,3786,195,19,1
12.12,3785,196,19,0
12.14,3785,195,20,1
12.16,3784,196,20,1
12.18,3783,197,20,0
12.2,3783,197,20,3
12.22,3780,200,20,1
12.24,3779,201,20,1
12.26,3778,202,20,0
12.28,3778,202,20,2
12.3,3776,203,21,2
12.32,3774,205,21,0
12.34,3774,205,21,1
12.36,3773,206,21,1
12.38,3772,207,21,0
12.4,3772,207,21,1
12.42,3771,208,21,1
12.44,3770,209,21,0
12.46,3770,209,21,1
12.48,3769,210,21,2
12.5,3767,211,22,2
12.52,3765,213,22,2
12.54,3763,215,22,1
12.56,3762,216,22,1
12.58,3761,217,22,0
12.6,3761,217,22,1
12.62,3760,218,22,0
12.64,3760,218,22,1
12.66,3759,219,22,0
12.68,3759,218,23,2
12.7,3757,219,24,2
12.72,3755,220,25,0
12.74,3755,220,25,0
12.76,3755,220,25,1
12.78,3754,221,25,2
12.8,3752,223,25,0
12.82,3752,223,25,0
12.84,3752,223,25,2
12.86,3750,225,25,0
12.88,3750,225,25,0
12.9,3750,225,25,0
12.92,3750,225,25,0
12.94,3750,225,25,0
12.96,3750,225,25,1
12.98,3749,226,25,1
13,3748,227,25,1
13.02,3747,228,25,0
13.04,3747,228,25,0
13.06,3747,228,25,0
13.08,3747,228,25,1
13.1,3746,229,25,1
13.12,3745,230,25,1
13.14,3744,231,25,3
13.16,3741,234,25,0
13.18,3741,234,25,0
13.2,3741,234,25,0
13.22,3741,234,25,2
13.24,3739,236,25,0
13.26,3739,236,25,1
13.28,3738,237,25,2
13.3,3736,239,25,0
13.32,3736,239,25,1
13.34,3735,239,26,0
13.36,3735,239,26,0
13.38,3735,239,26,2
13.4,3733,241,26,1
13.42,3732,242,26,2
13.44,3730,244,26,0
13.46,3730,244,26,0
13.48,3730,244,26,2
13.5,3728,246,26,0
13.52,3728,246,26,4
13.54,3724,250,26,1
13.56,3723,251,26,3
13.58,3720,254,26,2
13.6,3718,256,26,0
13.62,3718,256,26,3
13.64,3715,258,27,1
13.66,3714,259,27,0
13.68,3714,259,27,3
13.7,3711,262,27,1
13.72,3710,263,27,0
13.74,3710,263,27,0
13.76,3710,263,27,2
13.78,3708,265,27,1
13.8,3707,266,27,4
13.82,3703,270,27,1
13.84,3702,271,27,1
13.86,3701,272,27,0
13.88,3701,272,27,2
13.9,3699,274,27,1
13.92,3698,275,27,0
13.94,3698,275,27,1
13.96,3697,276,27,1
13.98,3696,277,27,0
14,3696,277,27,1
14.02,3695,278,27,3
14.04,3692,281,27,1
14.06,3691,282,27,4
14.08,3687,286,27,2
14.1,3685,288,27,3
14.12,3682,291,27,3
14.14,3679,294,27,1
14.16,3678,294,28,2
14.18,3676,296,28,2
14.2,3674,298,28,1
14.22,3673,299,28,0
14.24,3673,299,28,1
14.26,3672,300,28,1
14.28,3671,301,28,1
14.3,3670,302,28,1
14.32,3669,303,28,2
14.34,3667,305,28,1
14.36,3666,306,28,4
14.38,3662,310,28,1
14.4,3661,310,29,0
14.42,3661,310,29,1
14.44,3660,310,30,1
14.46,3659,311,30,0
14.48,3659,311,30,1
14.5,3658,312,30,2
14.52,3656,314,30,1
14.54,3655,315,30,1
14.56,3654,316,30,3
14.58,3651,319,30,0
14.6,3651,318,31,1
14.62,3650,319,31,1
14.64,3649,320,31,1
14.66,3648,321,31,1
14.68,3647,322,31,0
14.7,3647,322,31,0
14.72,3647,322,31,1
14.74,3646,323,31,2
14.76,3644,325,31,2
14.78,3642,327,31,1
14.8,3641,328,31,3
14.82,3638,331,31,0
14.84,3638,331,31,4
14.86,3634,335,31,1
14.88,3633,335,32,0
14.9,3633,335,32,2
14.92,3631,337,32,1
14.94,3630,337,33,0
14.96,3630,337,33,1
14.98,3629,338,33,3
15,3626,340,34,1
15.02,3625,340,35,0
15.04,3625,340,35,5
15.06,3620,344,36,0
15.08,3620,344,36,1
15.1,3619,345,36,3
15.12,3616,348,36,0
15.14,3616,348,36,0
15.16,3616,348,36,2
15.18,3614,350,36,1
15.2,3613,351,36,2
15.22,3611,353,36,4
15.24,3607,357,36,1
15.26,3606,358,36,1
15.28,3605,359,36,2
15.3,3603,361,36,3
15.32,3600,364,36,2
15.34,3598,366,36,2
15.36,3596,367,37,0
15.38,3596,367,37,3
15.4,3593,369,38,1
15.42,3592,370,38,3
15.44,3589,373,38,1
15.46,3588,374,38,2
15.48,3586,374,40,2
15.5,3584,376,40,1
15.52,3583,377,40,0
15.54,3583,377,40,1
15.56,3582,378,40,2
15.58,3580,380,40,2
15.6,3578,381,41,0
15.62,3578,381,41,0
15.64,3578,381,41,2
15.66,3576,383,41,1
15.68,3575,383,42,1
15.7,3574,384,42,0
15.72,3574,384,42,1
15.74,3573,385,42,1
15.76,3572,385,43,1
15.78,3571,385,44,2
15.8,3569,387,44,4
15.82,3565,391,44,3
15.84,3562,394,44,4
15.86,3558,398,44,2
15.88,3556,400,44,3
15.9,3553,403,44,5
15.92,3548,408,44,1
15.94,3547,409,44,3
15.96,3544,412,44,1
15.98,3543,412,45,1
16,3542,413,45,2
16.02,3540,415,45,4
16.04,3536,418,46,0
16.06,3536,418,46,1
16.08,3535,418,47,2
16.1,3533,420,47,1
16.12,3532,420,48,0
16.14,3532,420,48,1
16.16,3531,421,48,2
16.18,3529,423,48,1
16.2,3528,424,48,0
16.22,3528,424,48,3
16.24,3525,427,48,0
16.26,3525,427,48,1
16.28,3524,427,49,2
16.3,3522,429,49,2
16.32,3520,431,49,0
16.34,3520,431,49,2
16.36,3518,433,49,3
16.38,3515,436,49,6
16.4,3509,442,49,2
16.42,3507,444,49,5
16.44,3502,449,49,2
16.46,3500,451,49,1
16.48,3499,450,51,1
16.5,3498,451,51,3
16.52,3495,454,51,1
16.54,3494,455,51,1
16.56,3493,456,51,2
16.58,3491,458,51,1
16.6,3490,459,51,4
16.62,3486,463,51,2
16.64,3484,464,52,2
16.66,3482,466,52,0
16.68,3482,466,52,0
16.7,3482,466,52,1
16.72,3481,466,53,3
16.74,3478,469,53,5
16.76,3473,474,53,1
16.78,3472,475,53,1
16.8,3471,476,53,3
16.82,3468,477,55,5
16.84,3463,482,55,1
16.86,3462,483,55,1
16.88,3461,484,55,5
16.9,3456,489,55,2
16.92,3454,491,55,2
16.94,3452,493,55,1
16.96,3451,493,56,2
16.98,3449,495,56,1
17,3448,496,56,4
17.02,3444,500,56,0
17.04,3444,499,57,4
17.06,3440,503,57,2
17.08,3438,503,59,0
17.1,3438,503,59,3
17.12,3435,506,59,6
17.14,3429,512,59,1
17.16,3428,513,59,2
17.18,3426,514,60,5
17.2,3421,519,60,3
17.22,3418,522,60,5
17.24,3413,527,60,3
17.26,3410,530,60,3
17.28,3407,533,60,2
17.3,3405,535,60,4
17.32,3401,539,60,2
17.34,3399,541,60,1
17.36,3398,541,61,4
17.38,3394,545,61,2
17.4,3392,547,61,4
17.42,3388,550,62,2
17.44,3386,552,62,2
17.46,3384,554,62,1
17.48,3383,555,62,2
17.5,3381,557,62,5
17.52,3376,562,62,2
17.54,3374,563,63,4
17.56,3370,566,64,2
17.58,3368,564,68,1
17.6,3367,565,68,2
17.62,3365,567,68,1
17.64,3364,568,68,5
17.66,3360,571,69,2
17.68,3358,573,69,2
17.7,3356,575,69,2
17.72,3354,577,69,1
17.74,3353,578,69,1
17.76,3352,577,71,2
17.78,3350,579,71,3
17.8,3347,582,71,1
17.82,3346,583,71,0
17.84,3346,582,72,1
17.86,3345,582,73,1
17.88,3344,583,73,2
17.9,3342,585,73,3
17.92,3339,588,73,6
17.94,3333,593,74,3
17.96,3330,596,74,2
17.98,3328,596,76,2
18,3326,598,76,2
18.02,3324,600,76,2
18.04,3322,601,77,1
18.06,3321,602,77,2
18.08,3319,604,77,2
18.1,3317,606,77,2
18.12,3315,608,77,3
18.14,3312,610,78,2
18.16,3310,612,78,2
18.18,3308,613,79,3
18.2,3305,615,80,7
18.22,3298,622,80,3
18.24,3295,625,80,3
18.26,3292,626,82,1
18.28,3291,627,82,4
18.3,3287,631,82,1
18.32,3286,632,82,1
18.34,3285,632,83,1
18.36,3284,632,84,1
18.38,3283,633,84,3
18.4,3280,636,84,5
18.42,3275,641,84,2
18.44,3273,643,84,4
18.46,3269,646,85,7
18.48,3262,652,86,0
18.5,3262,652,86,4
18.52,3258,656,86,4
18.54,3254,660,86,0
18.56,3254,660,86,4
18.58,3250,664,86,4
18.6,3246,668,86,2
18.62,3244,669,87,2
18.64,3242,670,88,1
18.66,3241,671,88,2
18.68,3239,672,89,1
18.7,3238,673,89,2
18.72,3236,675,89,3
18.74,3233,678,89,1
18.76,3232,679,89,4
18.78,3228,683,89,0
18.8,3228,683,89,4
18.82,3224,686,90,3
18.84,3221,689,90,2
18.86,3219,689,92,1
18.88,3218,690,92,3
18.9,3215,693,92,1
18.92,3214,694,92,4
18.94,3210,698,92,1
18.96,3209,699,92,2
18.98,3207,701,92,4
19,3203,704,93,3
19.02,3200,707,93,3
19.04,3197,709,94,2
19.06,3195,711,94,2
19.08,3193,713,94,1
19.1,3192,714,94,1
19.12,3191,715,94,5
19.14,3186,720,94,2
19.16,3184,721,95,0
19.18,3184,721,95,1
19.2,3183,722,95,2
19.22,3181,724,95,1
19.24,3180,724,96,3
19.26,3177,727,96,6
19.28,3171,733,96,3
19.3,3168,736,96,3
19.32,3165,738,97,3
19.34,3162,741,97,3
19.36,3159,742,99,1
19.38,3158,743,99,2
19.4,3156,745,99,2
19.42,3154,747,99,1
19.44,3153,747,100,2
19.46,3151,749,100,4
19.48,3147,753,100,7
19.5,3140,760,100,3
19.52,3137,763,100,2
19.54,3135,764,101,3
19.56,3132,766,102,5
19.58,3127,770,103,1
19.6,3126,768,106,1
19.62,3125,768,107,4
19.64,3121,771,108,4
19.66,3117,775,108,1
19.68,3116,776,108,2
19.7,3114,776,110,5
19.72,3109,781,110,5
19.74,3104,784,112,5
19.76,3099,788,113,2
19.78,3097,790,113,3
19.8,3094,792,114,4
19.82,3090,794,116,0
19.84,3090,793,117,4
19.86,3086,797,117,1
19.88,3085,797,118,1
19.9,3084,796,120,5
19.92,3079,799,122,3
19.94,3076,802,122,2
19.96,3074,804,122,5
19.98,3069,808,123,4
20,3065,811,124,2
20.02,3063,813,124,5
20.04,3058,817,125,5
20.06,3053,822,125,2
20.08,3051,823,126,5
20.1,3046,827,127,4
20.12,3042,830,128,3
20.14,3039,833,128,7
20.16,3032,840,128,4
20.18,3028,843,129,2
20.2,3026,844,130,4
20.22,3022,847,131,3
20.24,3019,850,131,4
20.26,3015,854,131,3
20.28,3012,857,131,2
20.3,3010,857,133,3
20.32,3007,858,135,7
20.34,3000,865,135,3
20.36,2997,866,137,4
20.38,2993,870,137,1
20.4,2992,871,137,3
20.42,2989,874,137,4
20.44,2985,878,137,1
20.46,2984,878,138,3
20.48,2981,881,138,3
20.5,2978,884,138,1
20.52,2977,884,139,5
20.54,2972,889,139,2
20.56,2970,891,139,3
20.58,2967,894,139,10
20.6,2957,904,139,3
20.62,2954,906,140,2
20.64,2952,907,141,5
20.66,2947,910,143,6
20.68,2941,916,143,2
20.7,2939,918,143,2
20.72,2937,917,146,2
20.74,2935,918,147,4
20.76,2931,922,147,3
20.78,2928,925,147,4
20.8,2924,929,147,7
20.82,2917,935,148,2
20.84,2915,936,149,9
20.86,2907,944,149,4
20.88,2903,947,150,2
20.9,2901,946,153,3
20.92,2898,948,154,7
20.94,2891,954,155,4
20.96,2887,957,156,2
20.98,2885,959,156,6
21,2879,965,156,4
21.02,2875,968,157,5
21.04,2870,972,158,2
21.06,2868,973,159,5
21.08,2863,978,159,4
21.1,2859,981,160,2
21.12,2857,981,162,3
21.14,2854,983,163,6
21.16,2848,988,164,2
21.18,2846,989,165,9
21.2,2837,998,165,5
21.22,2832,1002,166,3
21.24,2829,1005,166,5
21.26,2824,1009,167,3
21.28,2821,1011,168,4
21.3,2817,1014,169,6
21.32,2811,1017,172,4
21.34,2807,1018,175,2
21.36,2805,1020,175,4
21.38,2801,1021,178,3
21.4,2798,1023,179,4
21.42,2794,1027,179,4
21.44,2790,1031,179,1
21.46,2789,1031,180,4
21.48,2785,1035,180,2
