time,S,    I    ,    R    ,i rate per Timestep
4.04,3983,17,0,0
4.06,3983,17,0,0
4.08,3983,17,0,0
4.1,3983,17,0,0
4.12,3983,17,0,1
4.14,3982,18,0,0
4.16,3982,18,0,0
4.18,3982,18,0,0
4.2,3982,18,0,0
4.22,3982,18,0,0
4.24,3982,18,0,0
4.26,3982,18,0,0
4.28,3982,18,0,0
4.3,3982,18,0,0
4.32,3982,18,0,0
4.34,3982,18,0,0
4.36,3982,18,0,0
4.38,3982,18,0,0
4.4,3982,18,0,0
4.42,3982,18,0,0
4.44,3982,18,0,0
4.46,3982,18,0,0
4.48,3982,18,0,0
4.5,3982,18,0,0
4.52,3982,18,0,0
4.54,3982,18,0,0
4.56,3982,18,0,1
4.58,3981,19,0,0
4.6,3981,19,0,0
4.62,3981,19,0,0
4.64,3981,19,0,1
4.66,3980,20,0,0
4.68,3980,20,0,0
4.7,3980,20,0,0
4.72,3980,20,0,1
4.74,3979,21,0,0
4.76,3979,21,0,0
4.78,3979,21,0,0
4.8,3979,21,0,0
4.82,3979,21,0,0
4.84,3979,21,0,0
4.86,3979,21,0,0
4.88,3979,21,0,0
4.9,3979,21,0,0
4.92,3979,21,0,0
4.94,3979,21,0,0
4.96,3979,21,0,0
4.98,3979,21,0,0
5,3979,21,0,0
5.02,3979,21,0,0
5.04,3979,21,0,0
5.06,3979,21,0,0
5.08,3979,21,0,0
5.1,3979,21,0,0
5.12,3979,21,0,0
5.14,3979,21,0,0
5.16,3979,21,0,1
5.18,3978,22,0,0
5.2,3978,22,0,0
5.22,3978,22,0,0
5.24,3978,22,0,0
5.26,3978,22,0,0
5.28,3978,22,0,0
5.3,3978,22,0,0
5.32,3978,22,0,1
5.34,3977,23,0,0
5.36,3977,23,0,0
5.38,3977,23,0,0
5.4,3977,23,0,0
5.42,3977,23,0,0
5.44,3977,23,0,0
5.46,3977,23,0,0
5.48,3977,23,0,0
5.5,3977,23,0,0
5.52,3977,23,0,0
5.54,3977,23,0,0
5.56,3977,23,0,0
5.58,3977,23,0,0
5.6,3977,23,0,1
5.62,3976,24,0,1
5.64,3975,25,0,0
5.66,3975,25,0,0
5.68,3975,25,0,0
5.7,3975,25,0,0
5.72,3975,25,0,0
5.74,3975,25,0,0
5.76,3975,25,0,0
5.78,3975,25,0,0
5.8,3975,25,0,0
5.82,3975,25,0,0
5.84,3975,25,0,1
5.86,3974,26,0,1
5.88,3973,27,0,0
5.9,3973,27,0,0
5.92,3973,27,0,0
5.94,3973,27,0,0
5.96,3973,27,0,0
5.98,3973,27,0,1
6,3972,28,0,0
6.02,3972,28,0,0
6.04,3972,28,0,0
6.06,3972,28,0,0
6.08,3972,28,0,0
6.1,3972,28,0,0
6.12,3972,28,0,0
6.14,3972,28,0,0
6.16,3972,28,0,0
6.18,3972,28,0,0
6.2,3972,28,0,0
6.22,3972,28,0,0
6.24,3972,28,0,0
6.26,3972,28,0,0
6.28,3972,28,0,0
6.3,3972,28,0,0
6.32,3972,28,0,0
6.34,3972,28,0,0
6.36,3972,28,0,0
6.38,3972,28,0,0
6.4,3972,28,0,0
6.42,3972,28,0,0
6.44,3972,28,0,0
6.46,3972,28,0,0
6.48,3972,28,0,0
6.5,3972,28,0,0
6.52,3972,28,0,0
6.54,3972,28,0,1
6.56,3971,29,0,0
6.58,3971,29,0,0
6.6,3971,29,0,0
6.62,3971,29,0,1
6.64,3970,30,0,0
6.66,3970,30,0,0
6.68,3970,30,0,0
6.7,3970,30,0,0
6.72,3970,30,0,0
6.74,3970,30,0,0
6.76,3970,30,0,0
6.78,3970,30,0,0
6.8,3970,30,0,0
6.82,3970,30,0,0
6.84,3970,30,0,0
6.86,3970,30,0,0
6.88,3970,30,0,0
6.9,3970,30,0,0
6.92,3970,30,0,1
6.94,3969,31,0,0
6.96,3969,31,0,0
6.98,3969,31,0,1
7,3968,32,0,0
7.02,3968,32,0,0
7.04,3968,32,0,0
7.06,3968,32,0,0
7.08,3968,32,0,0
7.1,3968,32,0,0
7.12,3968,32,0,0
7.14,3968,32,0,0
7.16,3968,32,0,0
7.18,3968,32,0,0
7.2,3968,32,0,0
7.22,3968,32,0,0
7.24,3968,32,0,0
7.26,3968,32,0,0
7.28,3968,32,0,0
7.3,3968,32,0,0
7.32,3968,32,0,0
7.34,3968,32,0,0
7.36,3968,32,0,0
7.38,3968,32,0,0
7.4,3968,32,0,0
7.42,3968,32,0,0
7.44,3968,32,0,0
7.46,3968,32,0,0
7.48,3968,32,0,0
7.5,3968,32,0,0
7.52,3968,32,0,1
7.54,3967,33,0,0
7.56,3967,33,0,0
7.58,3967,33,0,0
7.6,3967,33,0,0
7.62,3967,33,0,0
7.64,3967,33,0,0
7.66,3967,33,0,0
7.68,3967,33,0,1
7.7,3966,34,0,0
7.72,3966,34,0,0
7.74,3966,34,0,0
7.76,3966,34,0,0
7.78,3966,34,0,0
7.8,3966,34,0,0
7.82,3966,34,0,0
7.84,3966,34,0,1
7.86,3965,35,0,0
7.88,3965,35,0,1
7.9,3964,36,0,0
7.92,3964,36,0,0
7.94,3964,36,0,0
7.96,3964,36,0,0
7.98,3964,36,0,0
8,3964,36,0,1
8.02,3963,37,0,0
8.04,3963,37,0,0
8.06,3963,37,0,0
8.08,3963,37,0,1
8.1,3962,38,0,2
8.12,3960,40,0,0
8.14,3960,40,0,0
8.16,3960,40,0,0
8.18,3960,40,0,0
8.2,3960,40,0,1
8.22,3959,41,0,0
8.24,3959,41,0,0
8.26,3959,41,0,0
8.28,3959,41,0,0
8.3,3959,41,0,0
8.32,3959,41,0,0
8.34,3959,41,0,1
8.36,3958,42,0,2
8.38,3956,44,0,1
8.4,3955,45,0,1
8.42,3954,46,0,0
8.44,3954,46,0,0
8.46,3954,46,0,0
8.48,3954,46,0,0
8.5,3954,46,0,0
8.52,3954,46,0,0
8.54,3954,46,0,0
8.56,3954,46,0,0
8.58,3954,46,0,0
8.6,3954,46,0,0
8.62,3954,46,0,1
8.64,3953,47,0,0
8.66,3953,47,0,1
8.68,3952,48,0,1
8.7,3951,49,0,0
8.72,3951,49,0,0
8.74,3951,49,0,0
8.76,3951,49,0,0
8.78,3951,49,0,1
8.8,3950,50,0,1
8.82,3949,51,0,0
8.84,3949,51,0,0
8.86,3949,51,0,0
8.88,3949,51,0,2
8.9,3947,53,0,0
8.92,3947,53,0,0
8.94,3947,53,0,0
8.96,3947,53,0,0
8.98,3947,53,0,0
9,3947,53,0,0
9.02,3947,53,0,1
9.04,3946,54,0,0
9.06,3946,54,0,0
9.08,3946,54,0,0
9.1,3946,54,0,0
9.12,3946,54,0,0
9.14,3946,54,0,0
9.16,3946,54,0,0
9.18,3946,54,0,0
9.2,3946,54,0,0
9.22,3946,54,0,0
9.24,3946,54,0,0
9.26,3946,54,0,0
9.28,3946,54,0,0
9.3,3946,54,0,0
9.32,3946,54,0,0
9.34,3946,54,0,0
9.36,3946,54,0,0
9.38,3946,54,0,1
9.4,3945,55,0,1
9.42,3944,56,0,0
9.44,3944,56,0,0
9.46,3944,56,0,0
9.48,3944,56,0,0
9.5,3944,56,0,0
9.52,3944,56,0,0
9.54,3944,56,0,0
9.56,3944,56,0,0
9.58,3944,56,0,0
9.6,3944,56,0,0
9.62,3944,56,0,0
9.64,3944,56,0,2
9.66,3942,58,0,0
9.68,3942,58,0,0
9.7,3942,58,0,0
9.72,3942,58,0,0
9.74,3942,58,0,0
9.76,3942,58,0,0
9.78,3942,58,0,0
9.8,3942,58,0,0
9.82,3942,58,0,0
9.84,3942,58,0,0
9.86,3942,58,0,0
9.88,3942,58,0,1
9.9,3941,59,0,1
9.92,3940,60,0,0
9.94,3940,60,0,1
9.96,3939,61,0,0
9.98,3939,61,0,0
10,3939,61,0,0
10.02,3939,56,5,0
10.04,3939,56,5,0
10.06,3939,56,5,0
10.08,3939,56,5,0
10.1,3939,56,5,0
10.12,3939,56,5,1
10.14,3938,57,5,1
10.16,3937,58,5,0
10.18,3937,58,5,0
10.2,3937,58,5,0
10.22,3937,58,5,0
10.24,3937,58,5,1
10.26,3936,59,5,0
10.28,3936,59,5,0
10.3,3936,59,5,0
10.32,3936,59,5,0
10.34,3936,59,5,0
10.36,3936,58,6,3
10.38,3933,61,6,1
10.4,3932,62,6,0
10.42,3932,62,6,0
10.44,3932,62,6,0
10.46,3932,62,6,0
10.48,3932,62,6,0
10.5,3932,62,6,1
10.52,3931,63,6,1
10.54,3930,64,6,0
10.56,3930,64,6,2
10.58,3928,66,6,0
10.6,3928,66,6,0
10.62,3928,66,6,0
10.64,3928,66,6,1
10.66,3927,66,7,0
10.68,3927,66,7,0
10.7,3927,66,7,1
10.72,3926,67,7,0
10.74,3926,67,7,0
10.76,3926,67,7,0
10.78,3926,66,8,1
10.8,3925,67,8,1
10.82,3924,68,8,0
10.84,3924,68,8,0
10.86,3924,68,8,0
10.88,3924,67,9,0
10.9,3924,67,9,0
10.92,3924,67,9,0
10.94,3924,67,9,0
10.96,3924,67,9,0
10.98,3924,67,9,0
11,3924,67,9,1
11.02,3923,67,10,0
11.04,3923,67,10,0
11.06,3923,67,10,1
11.08,3922,68,10,0
11.1,3922,68,10,0
11.12,3922,68,10,1
11.14,3921,69,10,1
11.16,3920,70,10,0
11.18,3920,70,10,0
11.2,3920,70,10,0
11.22,3920,70,10,0
11.24,3920,70,10,0
11.26,3920,70,10,0
11.28,3920,70,10,1
11.3,3919,70,11,1
11.32,3918,71,11,0
11.34,3918,71,11,1
11.36,3917,71,12,1
11.38,3916,72,12,0
11.4,3916,72,12,1
11.42,3915,73,12,2
11.44,3913,75,12,0
11.46,3913,75,12,0
11.48,3913,75,12,2
11.5,3911,77,12,1
11.52,3910,78,12,1
11.54,3909,79,12,0
11.56,3909,79,12,1
11.58,3908,80,12,1
11.6,3907,81,12,0
11.62,3907,81,12,0
11.64,3907,80,13,0
11.66,3907,80,13,0
11.68,3907,80,13,0
11.7,3907,80,13,0
11.72,3907,80,13,0
11.74,3907,80,13,1
11.76,3906,81,13,1
11.78,3905,82,13,2
11.8,3903,84,13,0
11.82,3903,84,13,1
11.84,3902,85,13,1
11.86,3901,86,13,0
11.88,3901,86,13,1
11.9,3900,87,13,2
11.92,3898,89,13,0
11.94,3898,89,13,0
11.96,3898,89,13,1
11.98,3897,90,13,0
12,3897,90,13,1
12.02,3896,91,13,0
12.04,3896,91,13,0
12.06,3896,91,13,0
12.08,3896,91,13,0
12.1,3896,91,13,1
12.12,3895,92,13,0
12.14,3895,92,13,0
12.16,3895,92,13,2
12.18,3893,94,13,0
12.2,3893,94,13,0
12.22,3893,94,13,1
12.24,3892,94,14,0
12.26,3892,94,14,0
12.28,3892,94,14,0
12.3,3892,94,14,0
12.32,3892,94,14,0
12.34,3892,94,14,0
12.36,3892,94,14,3
12.38,3889,96,15,1
12.4,3888,97,15,0
12.42,3888,97,15,0
12.44,3888,97,15,1
12.46,3887,98,15,0
12.48,3887,98,15,0
12.5,3887,98,15,0
12.52,3887,97,16,0
12.54,3887,97,16,0
12.56,3887,97,16,0
12.58,3887,97,16,0
12.6,3887,97,16,0
12.62,3887,97,16,2
12.64,3885,99,16,1
12.66,3884,100,16,0
12.68,3884,100,16,0
12.7,3884,100,16,1
12.72,3883,101,16,0
12.74,3883,101,16,0
12.76,3883,101,16,0
12.78,3883,101,16,0
12.8,3883,101,16,1
12.82,3882,102,16,1
12.84,3881,103,16,0
12.86,3881,103,16,1
12.88,3880,104,16,0
12.9,3880,104,16,0
12.92,3880,104,16,0
12.94,3880,104,16,0
12.96,3880,104,16,0
12.98,3880,104,16,1
13,3879,105,16,0
13.02,3879,105,16,0
13.04,3879,105,16,1
13.06,3878,106,16,1
13.08,3877,107,16,1
13.1,3876,108,16,1
13.12,3875,109,16,1
13.14,3874,110,16,1
13.16,3873,111,16,2
13.18,3871,113,16,2
13.2,3869,115,16,0
13.22,3869,115,16,3
13.24,3866,118,16,0
13.26,3866,118,16,0
13.28,3866,118,16,0
13.3,3866,118,16,2
13.32,3864,120,16,0
13.34,3864,120,16,0
13.36,3864,120,16,1
13.38,3863,121,16,0
13.4,3863,121,16,1
13.42,3862,122,16,1
13.44,3861,122,17,0
13.46,3861,122,17,1
13.48,3860,123,17,1
13.5,3859,124,17,1
13.52,3858,125,17,0
13.54,3858,125,17,1
13.56,3857,126,17,1
13.58,3856,127,17,0
13.6,3856,127,17,0
13.62,3856,127,17,0
13.64,3856,127,17,4
13.66,3852,131,17,1
13.68,3851,132,17,2
13.7,3849,134,17,0
13.72,3849,134,17,1
13.74,3848,135,17,1
13.76,3847,136,17,0
13.78,3847,136,17,0
13.8,3847,136,17,0
13.82,3847,136,17,0
13.84,3847,136,17,1
13.86,3846,137,17,0
13.88,3846,137,17,0
13.9,3846,137,17,0
13.92,3846,137,17,1
13.94,3845,138,17,0
13.96,3845,138,17,1
13.98,3844,139,17,0
14,3844,139,17,1
14.02,3843,140,17,0
14.04,3843,140,17,0
14.06,3843,140,17,1
14.08,3842,141,17,3
14.1,3840,143,17,0
14.12,3840,143,17,0
14.14,3840,143,17,0
14.16,3840,142,18,1
14.18,3839,143,18,0
14.2,3839,143,18,1
14.22,3838,144,18,0
14.24,3838,144,18,1
14.26,3837,145,18,2
14.28,3835,147,18,0
14.3,3835,147,18,1
14.32,3834,148,18,0
14.34,3834,148,18,1
14.36,3833,149,18,0
14.38,3833,149,18,0
14.4,3833,149,18,1
14.42,3832,150,18,0
14.44,3832,150,18,0
14.46,3832,150,18,2
14.48,3830,152,18,0
14.5,3830,152,18,0
14.52,3830,152,18,0
14.54,3830,152,18,3
14.56,3827,155,18,1
14.58,3826,156,18,1
14.6,3825,156,19,4
14.62,3821,160,19,0
14.64,3821,160,19,1
14.66,3820,161,19,0
14.68,3820,160,20,1
14.7,3819,161,20,0
14.72,3819,161,20,0
14.74,3819,161,20,2
14.76,3817,162,21,0
14.78,3817,162,21,0
14.8,3817,162,21,0
14.82,3817,162,21,0
14.84,3817,162,21,1
14.86,3816,163,21,0
14.88,3816,163,21,0
14.9,3816,163,21,0
14.92,3816,163,21,0
14.94,3816,163,21,0
14.96,3816,163,21,0
14.98,3816,163,21,1
15,3815,164,21,3
15.02,3812,167,21,0
15.04,3812,167,21,0
15.06,3812,167,21,0
15.08,3812,167,21,0
15.1,3812,167,21,2
15.12,3810,169,21,1
15.14,3809,170,21,0
15.16,3809,170,21,0
15.18,3809,170,21,1
15.2,3808,170,22,1
15.22,3807,171,22,0
15.24,3807,171,22,2
15.26,3805,173,22,0
15.28,3805,173,22,1
15.3,3804,174,22,0
15.32,3804,174,22,0
15.34,3804,174,22,1
15.36,3803,174,23,0
15.38,3803,174,23,1
15.4,3802,175,23,1
15.42,3801,176,23,0
15.44,3801,176,23,1
15.46,3800,177,23,1
15.48,3799,178,23,0
15.5,3799,178,23,1
15.52,3798,179,23,2
15.54,3796,181,23,2
15.56,3794,183,23,1
15.58,3793,184,23,0
15.6,3793,184,23,0
15.62,3793,184,23,0
15.64,3793,183,24,0
15.66,3793,182,25,3
15.68,3790,185,25,0
15.7,3790,185,25,0
15.72,3790,185,25,0
15.74,3790,185,25,0
15.76,3790,185,25,1
15.78,3789,186,25,4
15.8,3785,190,25,2
15.82,3783,192,25,0
15.84,3783,192,25,1
15.86,3782,193,25,1
15.88,3781,193,26,0
15.9,3781,192,27,0
15.92,3781,192,27,2
15.94,3779,194,27,1
15.96,3778,195,27,1
15.98,3777,196,27,0
16,3777,196,27,0
16.02,3777,195,28,0
16.04,3777,195,28,1
16.06,3776,196,28,0
16.08,3776,196,28,0
16.1,3776,196,28,0
16.12,3776,196,28,0
16.14,3776,196,28,0
16.16,3776,196,28,1
16.18,3775,197,28,0
16.2,3775,197,28,1
16.22,3774,198,28,0
16.24,3774,198,28,1
16.26,3773,199,28,2
16.28,3771,201,28,1
16.3,3770,202,28,1
16.32,3769,203,28,1
16.34,3768,204,28,2
16.36,3766,206,28,1
16.38,3765,207,28,0
16.4,3765,207,28,4
16.42,3761,211,28,0
16.44,3761,211,28,0
16.46,3761,211,28,2
16.48,3759,213,28,1
16.5,3758,214,28,0
16.52,3758,214,28,0
16.54,3758,214,28,1
16.56,3757,215,28,3
16.58,3754,217,29,1
16.6,3753,218,29,1
16.62,3752,219,29,0
16.64,3752,219,29,4
16.66,3748,222,30,2
16.68,3746,224,30,1
16.7,3745,225,30,2
16.72,3743,227,30,0
16.74,3743,227,30,0
16.76,3743,227,30,2
16.78,3741,229,30,1
16.8,3740,230,30,1
16.82,3739,231,30,1
16.84,3738,232,30,1
16.86,3737,233,30,1
16.88,3736,234,30,2
16.9,3734,236,30,0
16.92,3734,236,30,0
16.94,3734,236,30,0
16.96,3734,235,31,0
16.98,3734,235,31,2
17,3732,237,31,0
17.02,3732,236,32,1
17.04,3731,237,32,3
17.06,3728,240,32,0
17.08,3728,240,32,1
17.1,3727,241,32,1
17.12,3726,242,32,2
17.14,3724,244,32,1
17.16,3723,245,32,2
17.18,3721,247,32,0
17.2,3721,247,32,0
17.22,3721,247,32,0
17.24,3721,247,32,1
17.26,3720,248,32,0
17.28,3720,248,32,0
17.3,3720,248,32,1
17.32,3719,249,32,2
17.34,3717,251,32,4
17.36,3713,255,32,1
17.38,3712,256,32,1
17.4,3711,257,32,1
17.42,3710,258,32,2
17.44,3708,260,32,0
17.46,3708,260,32,2
17.48,3706,262,32,0
17.5,3706,262,32,3
17.52,3703,265,32,0
17.54,3703,265,32,1
17.56,3702,265,33,1
17.58,3701,266,33,0
17.6,3701,266,33,2
17.62,3699,268,33,1
17.64,3698,269,33,1
17.66,3697,270,33,0
17.68,3697,270,33,1
17.7,3696,271,33,1
17.72,3695,271,34,1
17.74,3694,272,34,1
17.76,3693,273,34,1
17.78,3692,274,34,0
17.8,3692,274,34,0
17.82,3692,274,34,1
17.84,3691,275,34,1
17.86,3690,276,34,1
17.88,3689,276,35,1
17.9,3688,277,35,0
17.92,3688,276,36,0
17.94,3688,276,36,1
17.96,3687,277,36,1
17.98,3686,278,36,1
18,3685,279,36,2
18.02,3683,281,36,0
18.04,3683,280,37,3
18.06,3680,283,37,0
18.08,3680,283,37,0
18.1,3680,283,37,0
18.12,3680,282,38,2
18.14,3678,282,40,0
18.16,3678,282,40,2
18.18,3676,284,40,1
18.2,3675,285,40,0
18.22,3675,285,40,0
18.24,3675,284,41,0
18.26,3675,284,41,3
18.28,3672,287,41,3
18.3,3669,290,41,0
18.32,3669,290,41,1
18.34,3668,291,41,3
18.36,3665,294,41,1
18.38,3664,294,42,3
18.4,3661,295,44,0
18.42,3661,294,45,2
18.44,3659,295,46,1
18.46,3658,296,46,2
18.48,3656,298,46,1
18.5,3655,299,46,3
18.52,3652,302,46,2
18.54,3650,304,46,1
18.56,3649,305,46,2
18.58,3647,307,46,1
18.6,3646,308,46,3
18.62,3643,311,46,0
18.64,3643,311,46,1
18.66,3642,311,47,2
18.68,3640,313,47,0
18.7,3640,312,48,3
18.72,3637,314,49,2
18.74,3635,316,49,0
18.76,3635,316,49,0
18.78,3635,316,49,2
18.8,3633,318,49,0
18.82,3633,317,50,0
18.84,3633,316,51,1
18.86,3632,317,51,2
18.88,3630,319,51,3
18.9,3627,322,51,0
18.92,3627,320,53,0
18.94,3627,320,53,1
18.96,3626,321,53,1
18.98,3625,322,53,4
19,3621,326,53,1
19.02,3620,327,53,1
19.04,3619,328,53,1
19.06,3618,328,54,4
19.08,3614,332,54,0
19.1,3614,332,54,2
19.12,3612,334,54,0
19.14,3612,334,54,2
19.16,3610,336,54,1
19.18,3609,337,54,2
19.2,3607,339,54,1
19.22,3606,340,54,3
19.24,3603,343,54,4
19.26,3599,347,54,2
19.28,3597,349,54,1
19.3,3596,350,54,0
19.32,3596,350,54,3
19.34,3593,353,54,1
19.36,3592,354,54,2
19.38,3590,356,54,1
19.4,3589,357,54,1
19.42,3588,357,55,1
19.44,3587,357,56,3
19.46,3584,360,56,7
19.48,3577,367,56,3
19.5,3574,370,56,5
19.52,3569,375,56,5
19.54,3564,380,56,3
19.56,3561,383,56,1
19.58,3560,384,56,3
19.6,3557,387,56,1
19.62,3556,388,56,2
19.64,3554,390,56,0
19.66,3554,390,56,2
19.68,3552,390,58,3
19.7,3549,393,58,1
19.72,3548,394,58,2
19.74,3546,396,58,1
19.76,3545,397,58,1
19.78,3544,398,58,2
19.8,3542,400,58,0
19.82,3542,400,58,2
19.84,3540,402,58,4
19.86,3536,406,58,1
19.88,3535,407,58,2
19.9,3533,409,58,0
19.92,3533,408,59,3
19.94,3530,410,60,0
19.96,3530,410,60,2
19.98,3528,411,61,0
20,3528,411,61,2
20.02,3526,413,61,4
20.04,3522,417,61,1
20.06,3521,418,61,5
20.08,3516,423,61,3
20.1,3513,426,61,4
20.12,3509,430,61,3
20.14,3506,433,61,4
20.16,3502,436,62,4
20.18,3498,439,63,2
20.2,3496,441,63,4
20.22,3492,445,63,0
20.24,3492,445,63,1
20.26,3491,446,63,0
20.28,3491,445,64,0
20.3,3491,445,64,0
20.32,3491,445,64,2
20.34,3489,447,64,0
20.36,3489,447,64,1
20.38,3488,448,64,1
20.4,3487,446,67,2
20.42,3485,447,68,3
20.44,3482,450,68,3
20.46,3479,453,68,3
20.48,3476,456,68,6
20.5,3470,462,68,2
20.52,3468,464,68,4
20.54,3464,467,69,0
20.56,3464,466,70,0
20.58,3464,466,70,2
20.6,3462,466,72,0
20.62,3462,466,72,2
20.64,3460,468,72,3
20.66,3457,471,72,0
20.68,3457,470,73,3
20.7,3454,473,73,0
20.72,3454,473,73,2
20.74,3452,474,74,3
20.76,3449,477,74,1
20.78,3448,478,74,0
20.8,3448,478,74,1
20.82,3447,478,75,2
20.84,3445,479,76,2
20.86,3443,481,76,2
20.88,3441,483,76,4
20.9,3437,487,76,3
20.92,3434,490,76,0
20.94,3434,490,76,1
20.96,3433,491,76,1
20.98,3432,492,76,2
21,3430,494,76,0
21.02,3430,494,76,1
21.04,3429,494,77,1
21.06,3428,495,77,3
21.08,3425,498,77,2
21.1,3423,499,78,3
21.12,3420,502,78,3
21.14,3417,505,78,2
21.16,3415,506,79,1
21.18,3414,506,80,0
21.2,3414,506,80,5
21.22,3409,511,80,2
21.24,3407,513,80,4
21.26,3403,517,80,0
21.28,3403,517,80,0
21.3,3403,517,80,3
21.32,3400,519,81,3
21.34,3397,521,82,3
21.36,3394,524,82,1
21.38,3393,524,83,0
21.4,3393,523,84,3
21.42,3390,526,84,0
21.44,3390,525,85,1
21.46,3389,524,87,0
21.48,3389,524,87,2
21.5,3387,526,87,6
