time,S,    I    ,    R    ,i rate per Timestep
4.04,3983,17,0,1
4.06,3982,18,0,0
4.08,3982,18,0,0
4.1,3982,18,0,1
4.12,3981,19,0,0
4.14,3981,19,0,0
4.16,3981,19,0,0
4.18,3981,19,0,0
4.2,3981,19,0,0
4.22,3981,19,0,1
4.24,3980,20,0,1
4.26,3979,21,0,0
4.28,3979,21,0,0
4.3,3979,21,0,0
4.32,3979,21,0,0
4.34,3979,21,0,0
4.36,3979,21,0,0
4.38,3979,21,0,0
4.4,3979,21,0,0
4.42,3979,21,0,0
4.44,3979,21,0,0
4.46,3979,21,0,0
4.48,3979,21,0,0
4.5,3979,21,0,0
4.52,3979,21,0,0
4.54,3979,21,0,0
4.56,3979,21,0,0
4.58,3979,21,0,0
4.6,3979,21,0,0
4.62,3979,21,0,0
4.64,3979,21,0,0
4.66,3979,21,0,0
4.68,3979,21,0,0
4.7,3979,21,0,0
4.72,3979,21,0,0
4.74,3979,21,0,0
4.76,3979,21,0,0
4.78,3979,21,0,0
4.8,3979,21,0,0
4.82,3979,21,0,1
4.84,3978,22,0,0
4.86,3978,22,0,0
4.88,3978,22,0,0
4.9,3978,22,0,0
4.92,3978,22,0,1
4.94,3977,23,0,0
4.96,3977,23,0,0
4.98,3977,23,0,0
5,3977,23,0,0
5.02,3977,23,0,0
5.04,3977,23,0,0
5.06,3977,23,0,1
5.08,3976,24,0,0
5.1,3976,24,0,0
5.12,3976,24,0,0
5.14,3976,24,0,0
5.16,3976,24,0,0
5.18,3976,24,0,1
5.2,3975,25,0,0
5.22,3975,25,0,0
5.24,3975,25,0,0
5.26,3975,25,0,0
5.28,3975,25,0,0
5.3,3975,25,0,1
5.32,3974,26,0,0
5.34,3974,26,0,0
5.36,3974,26,0,2
5.38,3972,28,0,0
5.4,3972,28,0,0
5.42,3972,28,0,0
5.44,3972,28,0,0
5.46,3972,28,0,0
5.48,3972,28,0,0
5.5,3972,28,0,0
5.52,3972,28,0,0
5.54,3972,28,0,1
5.56,3971,29,0,0
5.58,3971,29,0,0
5.6,3971,29,0,0
5.62,3971,29,0,0
5.64,3971,29,0,2
5.66,3969,31,0,0
5.68,3969,31,0,0
5.7,3969,31,0,1
5.72,3968,32,0,0
5.74,3968,32,0,0
5.76,3968,32,0,0
5.78,3968,32,0,0
5.8,3968,32,0,0
5.82,3968,32,0,0
5.84,3968,32,0,0
5.86,3968,32,0,2
5.88,3966,34,0,1
5.9,3965,35,0,0
5.92,3965,35,0,0
5.94,3965,35,0,0
5.96,3965,35,0,0
5.98,3965,35,0,1
6,3964,36,0,0
6.02,3964,36,0,0
6.04,3964,36,0,1
6.06,3963,37,0,1
6.08,3962,38,0,0
6.1,3962,38,0,0
6.12,3962,38,0,0
6.14,3962,38,0,0
6.16,3962,38,0,2
6.18,3960,40,0,0
6.2,3960,40,0,1
6.22,3959,41,0,0
6.24,3959,41,0,0
6.26,3959,41,0,1
6.28,3958,42,0,0
6.3,3958,42,0,0
6.32,3958,42,0,0
6.34,3958,42,0,0
6.36,3958,42,0,0
6.38,3958,42,0,0
6.4,3958,42,0,0
6.42,3958,42,0,0
6.44,3958,42,0,0
6.46,3958,42,0,0
6.48,3958,42,0,0
6.5,3958,42,0,0
6.52,3958,42,0,0
6.54,3958,42,0,0
6.56,3958,42,0,2
6.58,3956,44,0,0
6.6,3956,44,0,0
6.62,3956,44,0,0
6.64,3956,44,0,1
6.66,3955,45,0,0
6.68,3955,45,0,0
6.7,3955,45,0,0
6.72,3955,45,0,0
6.74,3955,45,0,0
6.76,3955,45,0,0
6.78,3955,45,0,0
6.8,3955,45,0,1
6.82,3954,46,0,0
6.84,3954,46,0,1
6.86,3953,47,0,1
6.88,3952,48,0,1
6.9,3951,49,0,0
6.92,3951,49,0,0
6.94,3951,49,0,0
6.96,3951,49,0,1
6.98,3950,50,0,0
7,3950,50,0,0
7.02,3950,50,0,0
7.04,3950,50,0,1
7.06,3949,51,0,1
7.08,3948,52,0,1
7.1,3947,53,0,0
7.12,3947,53,0,0
7.14,3947,53,0,1
7.16,3946,54,0,0
7.18,3946,54,0,0
7.2,3946,54,0,0
7.22,3946,54,0,0
7.24,3946,54,0,0
7.26,3946,54,0,0
7.28,3946,54,0,1
7.3,3945,55,0,0
7.32,3945,55,0,1
7.34,3944,56,0,0
7.36,3944,56,0,1
7.38,3943,57,0,0
7.4,3943,57,0,0
7.42,3943,57,0,1
7.44,3942,58,0,1
7.46,3941,59,0,0
7.48,3941,59,0,0
7.5,3941,59,0,0
7.52,3941,59,0,1
7.54,3940,60,0,1
7.56,3939,61,0,1
7.58,3938,62,0,0
7.6,3938,62,0,1
7.62,3937,63,0,0
7.64,3937,63,0,0
7.66,3937,63,0,1
7.68,3936,64,0,0
7.7,3936,64,0,1
7.72,3935,65,0,0
7.74,3935,65,0,1
7.76,3934,66,0,0
7.78,3934,66,0,0
7.8,3934,66,0,0
7.82,3934,66,0,0
7.84,3934,66,0,0
7.86,3934,66,0,0
7.88,3934,66,0,0
7.9,3934,66,0,0
7.92,3934,66,0,0
7.94,3934,66,0,0
7.96,3934,66,0,1
7.98,3933,67,0,0
8,3933,67,0,1
8.02,3932,68,0,2
8.04,3930,70,0,0
8.06,3930,70,0,1
8.08,3929,71,0,0
8.1,3929,71,0,0
8.12,3929,71,0,1
8.14,3928,72,0,0
8.16,3928,72,0,0
8.18,3928,72,0,1
8.2,3927,73,0,1
8.22,3926,74,0,0
8.24,3926,74,0,0
8.26,3926,74,0,0
8.28,3926,74,0,1
8.3,3925,75,0,2
8.32,3923,77,0,1
8.34,3922,78,0,1
8.36,3921,79,0,2
8.38,3919,81,0,0
8.4,3919,81,0,0
8.42,3919,81,0,0
8.44,3919,81,0,1
8.46,3918,82,0,0
8.48,3918,82,0,1
8.5,3917,83,0,1
8.52,3916,84,0,1
8.54,3915,85,0,1
8.56,3914,86,0,0
8.58,3914,86,0,0
8.6,3914,86,0,0
8.62,3914,86,0,0
8.64,3914,86,0,1
8.66,3913,87,0,1
8.68,3912,88,0,0
8.7,3912,88,0,0
8.72,3912,88,0,0
8.74,3912,88,0,0
8.76,3912,88,0,1
8.78,3911,89,0,0
8.8,3911,89,0,0
8.82,3911,89,0,0
8.84,3911,89,0,1
8.86,3910,90,0,0
8.88,3910,90,0,0
8.9,3910,90,0,0
8.92,3910,90,0,0
8.94,3910,90,0,0
8.96,3910,90,0,1
8.98,3909,91,0,0
9,3909,91,0,0
9.02,3909,91,0,2
9.04,3907,93,0,0
9.06,3907,93,0,0
9.08,3907,93,0,0
9.1,3907,93,0,1
9.12,3906,94,0,1
9.14,3905,95,0,0
9.16,3905,95,0,0
9.18,3905,95,0,0
9.2,3905,95,0,1
9.22,3904,96,0,0
9.24,3904,96,0,0
9.26,3904,96,0,0
9.28,3904,96,0,0
9.3,3904,96,0,1
9.32,3903,97,0,1
9.34,3902,98,0,0
9.36,3902,98,0,0
9.38,3902,98,0,0
9.4,3902,98,0,1
9.42,3901,99,0,1
9.44,3900,100,0,0
9.46,3900,100,0,0
9.48,3900,100,0,0
9.5,3900,100,0,1
9.52,3899,101,0,1
9.54,3898,102,0,0
9.56,3898,102,0,0
9.58,3898,102,0,0
9.6,3898,102,0,1
9.62,3897,103,0,0
9.64,3897,103,0,0
9.66,3897,103,0,1
9.68,3896,104,0,0
9.7,3896,104,0,1
9.72,3895,105,0,1
9.74,3894,106,0,0
9.76,3894,106,0,0
9.78,3894,106,0,0
9.8,3894,106,0,1
9.82,3893,107,0,1
9.84,3892,108,0,1
9.86,3891,109,0,0
9.88,3891,109,0,0
9.9,3891,109,0,0
9.92,3891,109,0,1
9.94,3890,110,0,2
9.96,3888,112,0,1
9.98,3887,113,0,0
10,3887,113,0,0
10.02,3887,108,5,0
10.04,3887,108,5,0
10.06,3887,108,5,1
10.08,3886,109,5,0
10.1,3886,109,5,0
10.12,3886,109,5,1
10.14,3885,110,5,1
10.16,3884,111,5,3
10.18,3881,113,6,0
10.2,3881,113,6,0
10.22,3881,113,6,0
10.24,3881,113,6,2
10.26,3879,115,6,1
10.28,3878,116,6,0
10.3,3878,116,6,1
10.32,3877,116,7,0
10.34,3877,116,7,1
10.36,3876,117,7,2
10.38,3874,119,7,1
10.4,3873,119,8,1
10.42,3872,120,8,1
10.44,3871,121,8,1
10.46,3870,122,8,1
10.48,3869,123,8,0
10.5,3869,123,8,0
10.52,3869,123,8,0
10.54,3869,123,8,0
10.56,3869,123,8,1
10.58,3868,124,8,1
10.6,3867,125,8,0
10.62,3867,125,8,2
10.64,3865,127,8,0
10.66,3865,127,8,1
10.68,3864,128,8,0
10.7,3864,128,8,1
10.72,3863,129,8,1
10.74,3862,130,8,1
10.76,3861,131,8,0
10.78,3861,131,8,1
10.8,3860,132,8,2
10.82,3858,134,8,0
10.84,3858,134,8,1
10.86,3857,135,8,0
10.88,3857,135,8,0
10.9,3857,135,8,0
10.92,3857,135,8,3
10.94,3854,137,9,1
10.96,3853,138,9,1
10.98,3852,139,9,0
11,3852,139,9,0
11.02,3852,139,9,0
11.04,3852,139,9,3
11.06,3849,142,9,0
11.08,3849,142,9,0
11.1,3849,142,9,2
11.12,3847,144,9,0
11.14,3847,144,9,0
11.16,3847,144,9,2
11.18,3845,146,9,1
11.2,3844,147,9,1
11.22,3843,148,9,1
11.24,3842,149,9,0
11.26,3842,149,9,0
11.28,3842,149,9,0
11.3,3842,149,9,2
11.32,3840,151,9,0
11.34,3840,151,9,1
11.36,3839,152,9,0
11.38,3839,152,9,1
11.4,3838,153,9,1
11.42,3837,154,9,0
11.44,3837,154,9,1
11.46,3836,155,9,1
11.48,3835,156,9,0
11.5,3835,156,9,0
11.52,3835,156,9,1
11.54,3834,157,9,0
11.56,3834,157,9,1
11.58,3833,158,9,1
11.6,3832,159,9,1
11.62,3831,160,9,0
11.64,3831,160,9,1
11.66,3830,161,9,0
11.68,3830,161,9,5
11.7,3825,165,10,1
11.72,3824,166,10,0
11.74,3824,166,10,2
11.76,3822,168,10,1
11.78,3821,168,11,0
11.8,3821,168,11,0
11.82,3821,168,11,2
11.84,3819,170,11,1
11.86,3818,171,11,2
11.88,3816,173,11,0
11.9,3816,173,11,1
11.92,3815,174,11,0
11.94,3815,174,11,1
11.96,3814,175,11,1
11.98,3813,176,11,1
12,3812,177,11,5
12.02,3807,182,11,2
12.04,3805,184,11,0
12.06,3805,184,11,1
12.08,3804,185,11,1
12.1,3803,186,11,0
12.12,3803,186,11,1
12.14,3802,187,11,1
12.16,3801,188,11,0
12.18,3801,188,11,1
12.2,3800,189,11,0
12.22,3800,189,11,0
12.24,3800,189,11,0
12.26,3800,189,11,0
12.28,3800,189,11,1
12.3,3799,190,11,0
12.32,3799,190,11,0
12.34,3799,190,11,0
12.36,3799,190,11,1
12.38,3798,191,11,1
12.4,3797,192,11,0
12.42,3797,192,11,0
12.44,3797,191,12,1
12.46,3796,192,12,1
12.48,3795,193,12,1
12.5,3794,194,12,1
12.52,3793,195,12,0
12.54,3793,195,12,0
12.56,3793,195,12,0
12.58,3793,195,12,1
12.6,3792,196,12,0
12.62,3792,196,12,0
12.64,3792,196,12,1
12.66,3791,197,12,0
12.68,3791,197,12,1
12.7,3790,197,13,0
12.72,3790,197,13,3
12.74,3787,200,13,1
12.76,3786,201,13,1
12.78,3785,202,13,2
12.8,3783,204,13,1
12.82,3782,205,13,0
12.84,3782,205,13,1
12.86,3781,206,13,2
12.88,3779,208,13,0
12.9,3779,208,13,1
12.92,3778,209,13,2
12.94,3776,210,14,0
12.96,3776,210,14,1
12.98,3775,211,14,0
13,3775,211,14,0
13.02,3775,211,14,2
13.04,3773,213,14,2
13.06,3771,215,14,3
13.08,3768,217,15,0
13.1,3768,217,15,2
13.12,3766,219,15,1
13.14,3765,220,15,0
13.16,3765,220,15,1
13.18,3764,221,15,3
13.2,3761,224,15,2
13.22,3759,226,15,0
13.24,3759,226,15,2
13.26,3757,228,15,0
13.28,3757,228,15,1
13.3,3756,229,15,1
13.32,3755,230,15,1
13.34,3754,231,15,0
13.36,3754,231,15,3
13.38,3751,234,15,0
13.4,3751,234,15,2
13.42,3749,236,15,1
13.44,3748,237,15,0
13.46,3748,237,15,1
13.48,3747,238,15,0
13.5,3747,238,15,2
13.52,3745,240,15,0
13.54,3745,240,15,1
13.56,3744,241,15,1
13.58,3743,242,15,1
13.6,3742,243,15,0
13.62,3742,243,15,0
13.64,3742,243,15,1
13.66,3741,244,15,2
13.68,3739,245,16,1
13.7,3738,246,16,0
13.72,3738,246,16,0
13.74,3738,246,16,0
13.76,3738,246,16,0
13.78,3738,246,16,1
13.8,3737,247,16,0
13.82,3737,247,16,2
13.84,3735,249,16,1
13.86,3734,250,16,2
13.88,3732,252,16,2
13.9,3730,254,16,2
13.92,3728,255,17,1
13.94,3727,256,17,0
13.96,3727,256,17,3
13.98,3724,259,17,0
14,3724,259,17,2
14.02,3722,261,17,0
14.04,3722,261,17,0
14.06,3722,261,17,1
14.08,3721,261,18,1
14.1,3720,262,18,1
14.12,3719,263,18,2
14.14,3717,264,19,2
14.16,3715,266,19,3
14.18,3712,269,19,1
14.2,3711,270,19,0
14.22,3711,270,19,4
14.24,3707,274,19,2
14.26,3705,275,20,1
14.28,3704,275,21,2
14.3,3702,277,21,2
14.32,3700,279,21,2
14.34,3698,281,21,2
14.36,3696,283,21,2
14.38,3694,285,21,2
14.4,3692,287,21,2
14.42,3690,289,21,1
14.44,3689,290,21,1
14.46,3688,291,21,1
14.48,3687,292,21,3
14.5,3684,295,21,2
14.52,3682,297,21,2
14.54,3680,299,21,1
14.56,3679,300,21,0
14.58,3679,300,21,3
14.6,3676,303,21,1
14.62,3675,304,21,0
14.64,3675,304,21,3
14.66,3672,307,21,2
14.68,3670,309,21,0
14.7,3670,309,21,0
14.72,3670,309,21,0
14.74,3670,309,21,0
14.76,3670,309,21,1
14.78,3669,310,21,2
14.8,3667,312,21,0
14.82,3667,312,21,2
14.84,3665,314,21,2
14.86,3663,315,22,2
14.88,3661,317,22,3
14.9,3658,320,22,1
14.92,3657,321,22,0
14.94,3657,321,22,2
14.96,3655,322,23,4
14.98,3651,326,23,3
15,3648,329,23,2
15.02,3646,331,23,0
15.04,3646,331,23,3
15.06,3643,334,23,1
15.08,3642,335,23,1
15.1,3641,335,24,2
15.12,3639,337,24,0
15.14,3639,337,24,1
15.16,3638,338,24,0
15.18,3638,338,24,2
15.2,3636,340,24,3
15.22,3633,342,25,1
15.24,3632,343,25,2
15.26,3630,345,25,0
15.28,3630,345,25,1
15.3,3629,346,25,3
15.32,3626,349,25,1
15.34,3625,349,26,4
15.36,3621,353,26,2
15.38,3619,355,26,0
15.4,3619,353,28,0
15.42,3619,353,28,4
15.44,3615,357,28,1
15.46,3614,358,28,1
15.48,3613,359,28,0
15.5,3613,359,28,3
15.52,3610,362,28,1
15.54,3609,363,28,2
15.56,3607,365,28,1
15.58,3606,365,29,2
15.6,3604,367,29,0
15.62,3604,367,29,1
15.64,3603,368,29,4
15.66,3599,372,29,3
15.68,3596,373,31,2
15.7,3594,375,31,2
15.72,3592,377,31,1
15.74,3591,377,32,2
15.76,3589,379,32,0
15.78,3589,379,32,2
15.8,3587,381,32,1
15.82,3586,382,32,0
15.84,3586,382,32,0
15.86,3586,382,32,4
15.88,3582,386,32,0
15.9,3582,384,34,2
15.92,3580,385,35,0
15.94,3580,385,35,1
15.96,3579,386,35,0
15.98,3579,386,35,0
16,3579,386,35,4
16.02,3575,389,36,5
16.04,3570,394,36,4
16.06,3566,398,36,5
16.08,3561,402,37,2
16.1,3559,403,38,0
16.12,3559,403,38,0
16.14,3559,403,38,0
16.16,3559,403,38,2
16.18,3557,405,38,1
16.2,3556,404,40,0
16.22,3556,404,40,3
16.24,3553,406,41,1
16.26,3552,407,41,0
16.28,3552,407,41,4
16.3,3548,410,42,3
16.32,3545,413,42,2
16.34,3543,415,42,2
16.36,3541,417,42,1
16.38,3540,418,42,4
16.4,3536,422,42,2
16.42,3534,424,42,1
16.44,3533,425,42,3
16.46,3530,428,42,1
16.48,3529,429,42,2
16.5,3527,431,42,2
16.52,3525,433,42,4
16.54,3521,437,42,3
16.56,3518,440,42,0
16.58,3518,440,42,2
16.6,3516,440,44,2
16.62,3514,442,44,1
16.64,3513,443,44,3
16.66,3510,446,44,2
16.68,3508,447,45,1
16.7,3507,448,45,0
16.72,3507,448,45,2
16.74,3505,450,45,1
16.76,3504,451,45,0
16.78,3504,451,45,1
16.8,3503,452,45,0
16.82,3503,452,45,4
16.84,3499,455,46,1
16.86,3498,456,46,2
16.88,3496,457,47,2
16.9,3494,458,48,2
16.92,3492,459,49,6
16.94,3486,465,49,1
16.96,3485,466,49,2
16.98,3483,468,49,5
17,3478,472,50,4
17.02,3474,476,50,1
17.04,3473,477,50,5
17.06,3469,481,50,0
17.08,3469,480,51,2
17.1,3467,481,52,3
17.12,3464,483,53,1
17.14,3463,484,53,2
17.16,3461,486,53,1
17.18,3460,486,54,3
17.2,3457,489,54,2
17.22,3455,491,54,1
17.24,3454,492,54,2
17.26,3452,494,54,1
17.28,3451,495,54,2
17.3,3449,497,54,0
17.32,3449,496,55,3
17.34,3446,499,55,3
17.36,3443,501,56,1
17.38,3442,502,56,2
17.4,3440,503,57,0
17.42,3440,503,57,3
17.44,3437,506,57,1
17.46,3436,506,58,3
17.48,3433,508,59,4
17.5,3429,512,59,2
17.52,3427,514,59,2
17.54,3425,516,59,1
17.56,3424,516,60,2
17.58,3422,517,61,1
17.6,3421,517,62,2
17.62,3419,519,62,2
17.64,3417,520,63,2
17.66,3415,522,63,3
17.68,3412,525,63,1
17.7,3411,525,64,0
17.72,3411,525,64,3
17.74,3408,527,65,2
17.76,3406,529,65,1
17.78,3405,529,66,3
17.8,3402,532,66,4
17.82,3398,536,66,4
17.84,3394,540,66,3
17.86,3391,543,66,3
17.88,3388,546,66,5
17.9,3383,551,66,2
17.92,3381,553,66,2
17.94,3379,555,66,4
17.96,3375,559,66,4
17.98,3371,563,66,2
18,3369,564,67,1
18.02,3368,565,67,0
18.04,3368,564,68,3
18.06,3365,565,70,3
18.08,3362,568,70,2
18.1,3360,569,71,0
18.12,3360,569,71,1
18.14,3359,570,71,1
18.16,3358,570,72,0
18.18,3358,570,72,1
18.2,3357,571,72,5
18.22,3352,575,73,0
18.24,3352,574,74,5
18.26,3347,579,74,2
18.28,3345,581,74,2
18.3,3343,583,74,3
18.32,3340,585,75,1
18.34,3339,584,77,2
18.36,3337,585,78,3
18.38,3334,587,79,4
18.4,3330,589,81,5
18.42,3325,594,81,4
18.44,3321,598,81,0
18.46,3321,598,81,1
18.48,3320,598,82,4
18.5,3316,602,82,0
18.52,3316,601,83,1
18.54,3315,601,84,3
18.56,3312,603,85,2
18.58,3310,604,86,0
18.6,3310,604,86,3
18.62,3307,607,86,1
18.64,3306,608,86,1
18.66,3305,609,86,3
18.68,3302,611,87,2
18.7,3300,612,88,4
18.72,3296,616,88,4
18.74,3292,620,88,4
18.76,3288,624,88,5
18.78,3283,629,88,1
18.8,3282,629,89,1
18.82,3281,630,89,5
18.84,3276,635,89,4
18.86,3272,639,89,1
18.88,3271,639,90,2
18.9,3269,641,90,0
18.92,3269,641,90,3
18.94,3266,644,90,2
18.96,3264,646,90,5
18.98,3259,651,90,4
19,3255,654,91,1
19.02,3254,655,91,1
19.04,3253,656,91,3
19.06,3250,657,93,3
19.08,3247,660,93,5
19.1,3242,665,93,4
19.12,3238,669,93,2
19.14,3236,670,94,1
19.16,3235,670,95,1
19.18,3234,671,95,4
19.2,3230,675,95,4
19.22,3226,679,95,3
19.24,3223,681,96,0
19.26,3223,681,96,4
19.28,3219,685,96,2
19.3,3217,687,96,2
19.32,3215,689,96,1
19.34,3214,689,97,1
19.36,3213,689,98,5
19.38,3208,694,98,7
19.4,3201,701,98,3
19.42,3198,704,98,4
19.44,3194,707,99,5
19.46,3189,711,100,5
19.48,3184,716,100,1
19.5,3183,717,100,1
19.52,3182,718,100,1
19.54,3181,718,101,3
19.56,3178,720,102,1
19.58,3177,721,102,1
19.6,3176,722,102,9
19.62,3167,731,102,3
19.64,3164,733,103,2
19.66,3162,735,103,2
19.68,3160,737,103,3
19.7,3157,739,104,4
19.72,3153,743,104,1
19.74,3152,743,105,1
19.76,3151,743,106,2
19.78,3149,745,106,2
19.8,3147,747,106,6
19.82,3141,753,106,6
19.84,3135,758,107,5
19.86,3130,762,108,6
19.88,3124,767,109,0
19.9,3124,767,109,2
19.92,3122,769,109,1
19.94,3121,770,109,2
19.96,3119,771,110,2
19.98,3117,771,112,3
20,3114,773,113,3
20.02,3111,776,113,2
20.04,3109,778,113,2
20.06,3107,780,113,3
20.08,3104,783,113,3
20.1,3101,785,114,2
20.12,3099,787,114,4
20.14,3095,791,114,6
20.16,3089,796,115,5
20.18,3084,800,116,3
20.2,3081,800,119,2
20.22,3079,802,119,1
20.24,3078,803,119,2
20.26,3076,805,119,3
20.28,3073,806,121,7
20.3,3066,812,122,3
20.32,3063,815,122,4
20.34,3059,818,123,4
20.36,3055,822,123,3
20.38,3052,824,124,3
20.4,3049,825,126,4
20.42,3045,828,127,2
20.44,3043,829,128,3
20.46,3040,831,129,3
20.48,3037,833,130,5
20.5,3032,837,131,5
20.52,3027,842,131,3
20.54,3024,845,131,5
20.56,3019,850,131,5
20.58,3014,855,131,4
20.6,3010,858,132,7
20.62,3003,864,133,5
20.64,2998,869,133,3
20.66,2995,870,135,4
20.68,2991,874,135,2
20.7,2989,875,136,4
20.72,2985,879,136,3
20.74,2982,881,137,1
20.76,2981,881,138,3
20.78,2978,883,139,3
20.8,2975,886,139,4
20.82,2971,889,140,0
20.84,2971,887,142,2
20.86,2969,889,142,4
20.88,2965,892,143,4
20.9,2961,896,143,6
20.92,2955,902,143,5
20.94,2950,907,143,4
20.96,2946,908,146,3
20.98,2943,910,147,6
21,2937,915,148,5
21.02,2932,920,148,4
21.04,2928,924,148,3
21.06,2925,927,148,4
21.08,2921,928,151,4
21.1,2917,932,151,4
21.12,2913,936,151,4
21.14,2909,938,153,3
21.16,2906,941,153,3
21.18,2903,944,153,8
21.2,2895,950,155,3
21.22,2892,952,156,3
21.24,2889,954,157,2
21.26,2887,955,158,3
21.28,2884,958,158,5
21.3,2879,963,158,2
21.32,2877,965,158,2
21.34,2875,965,160,5
21.36,2870,970,160,4
21.38,2866,973,161,1
21.4,2865,974,161,7
21.42,2858,980,162,2
21.44,2856,981,163,5
21.46,2851,986,163,5
21.48,2846,990,164,10
21.5,2836,999,165,6
